# [0]SEQN, [1]Timestamp, [2]Fix_Mode, [3]Num_SV, [4]GPS_Week, [5]TOW, [6]Latitude, [7]Longitude, [8]Ellipsoid_Altitude, [9]MSL_Altitude, [10]GDOP, [11]PDOP, [12]HDOP, [13]VDOP, [14]TDOP, [15]ECEF_X, [16]ECEF_Y, [17]ECEF_Z, [18]ECEF_VX, [19]ECEF_VY, [20]ECEF_VZ
122804,118471543898037,3,10,1854,66449.49,43.7985829,-120.6515528,2095.29,2114.49,1.68,1.51,0.84,1.26,0.73,-2351528.11,-3968063.95,4393416.06,5.56,2.86,-4.32
122807,118471594400130,3,10,1854,66449.54,43.7985832,-120.6515509,2094.96,2114.16,1.68,1.51,0.84,1.26,0.73,-2351527.84,-3968063.8,4393415.85,5.33,2.87,-4.08
122809,118471643466914,3,10,1854,66449.59,43.7985835,-120.6515488,2094.61,2113.81,1.68,1.51,0.84,1.26,0.73,-2351527.56,-3968063.65,4393415.63,5.49,2.69,-4.13
122812,118471693991914,3,10,1854,66449.64,43.7985837,-120.6515468,2094.27,2113.47,1.68,1.51,0.84,1.26,0.73,-2351527.28,-3968063.51,4393415.42,5.42,2.87,-4.06
122814,118471743239727,3,10,1854,66449.69,43.7985839,-120.6515447,2093.92,2113.12,1.68,1.51,0.84,1.26,0.73,-2351527.0,-3968063.36,4393415.18,5.47,2.72,-4.3
122817,118471794081248,3,10,1854,66449.74,43.7985841,-120.6515427,2093.57,2112.77,1.68,1.51,0.84,1.26,0.73,-2351526.73,-3968063.22,4393414.96,5.4,2.92,-4.09
122819,118471843126033,3,10,1854,66449.79,43.7985842,-120.6515405,2093.23,2112.43,1.68,1.51,0.84,1.26,0.73,-2351526.44,-3968063.08,4393414.73,5.6,2.67,-4.46
122822,118471899025739,3,10,1854,66449.84,43.7985844,-120.6515384,2092.9,2112.1,1.68,1.51,0.84,1.26,0.73,-2351526.17,-3968062.95,4393414.53,5.4,2.79,-4.1
122825,118471948224942,3,10,1854,66449.89,43.7985847,-120.6515364,2092.56,2111.76,1.68,1.51,0.84,1.26,0.73,-2351525.89,-3968062.81,4393414.3,5.66,2.65,-4.44
122827,118472003554883,3,10,1854,66449.94,43.7985849,-120.6515342,2092.23,2111.43,1.68,1.51,0.84,1.26,0.73,-2351525.62,-3968062.68,4393414.1,5.38,2.81,-3.98
122830,118472047314778,3,10,1854,66449.99,43.798585,-120.6515322,2091.87,2111.07,1.68,1.51,0.84,1.26,0.73,-2351525.34,-3968062.53,4393413.86,5.66,2.59,-4.48
122832,118472098622629,3,10,1854,66450.04,43.7985852,-120.65153,2091.52,2110.72,1.68,1.51,0.84,1.26,0.73,-2351525.05,-3968062.39,4393413.62,5.49,2.8,-4.18
122835,118472146914664,3,10,1854,66450.09,43.7985853,-120.6515279,2091.17,2110.37,1.68,1.51,0.84,1.26,0.73,-2351524.77,-3968062.25,4393413.4,5.36,2.54,-4.42
122837,118472197452795,3,10,1854,66450.14,43.7985855,-120.6515257,2090.81,2110.01,1.68,1.51,0.84,1.26,0.73,-2351524.48,-3968062.1,4393413.16,5.53,2.83,-4.31
122840,118472246801319,3,10,1854,66450.19,43.7985857,-120.6515235,2090.44,2109.64,1.68,1.51,0.84,1.26,0.73,-2351524.18,-3968061.95,4393412.92,5.69,2.73,-4.44
122842,118472297058128,3,10,1854,66450.24,43.7985859,-120.6515213,2090.09,2109.29,1.68,1.51,0.84,1.26,0.73,-2351523.89,-3968061.81,4393412.69,5.54,2.65,-4.33
122845,118472346393871,3,10,1854,66450.29,43.798586,-120.6515191,2089.73,2108.93,1.68,1.51,0.84,1.26,0.73,-2351523.6,-3968061.67,4393412.45,5.76,2.74,-4.47
122847,118472402071971,3,10,1854,66450.34,43.7985861,-120.6515169,2089.36,2108.56,1.68,1.51,0.84,1.26,0.73,-2351523.31,-3968061.53,4393412.2,5.25,2.66,-4.53
122850,118472446191129,3,10,1854,66450.39,43.7985862,-120.6515148,2088.99,2108.19,1.68,1.51,0.84,1.26,0.73,-2351523.03,-3968061.38,4393411.96,5.59,2.71,-4.63
122852,118472496267818,3,10,1854,66450.44,43.7985864,-120.6515125,2088.65,2107.85,1.68,1.51,0.84,1.26,0.73,-2351522.74,-3968061.25,4393411.73,5.53,2.64,-4.47
122855,118472545787454,3,10,1854,66450.49,43.7985865,-120.6515104,2088.29,2107.49,1.68,1.51,0.84,1.26,0.73,-2351522.45,-3968061.1,4393411.5,5.48,2.73,-4.61
122857,118472595890333,3,10,1854,66450.54,43.7985866,-120.6515083,2087.95,2107.15,1.68,1.51,0.84,1.26,0.73,-2351522.17,-3968060.97,4393411.27,5.56,2.66,-4.72
122859,118472645385734,3,10,1854,66450.59,43.7985868,-120.6515061,2087.63,2106.83,1.68,1.51,0.84,1.26,0.73,-2351521.9,-3968060.85,4393411.06,5.48,2.82,-4.41
122862,118472695732988,3,10,1854,66450.64,43.798587,-120.651504,2087.29,2106.49,1.68,1.51,0.84,1.26,0.73,-2351521.62,-3968060.71,4393410.84,5.55,2.46,-4.65
122864,118472744984921,3,10,1854,66450.69,43.7985871,-120.6515018,2086.96,2106.16,1.68,1.51,0.84,1.26,0.73,-2351521.34,-3968060.59,4393410.63,5.42,2.68,-4.65
122867,118472795371496,3,10,1854,66450.74,43.7985873,-120.6514996,2086.63,2105.83,1.68,1.51,0.84,1.26,0.73,-2351521.07,-3968060.46,4393410.41,5.46,2.58,-4.47
122869,118472844607785,3,10,1854,66450.79,43.7985874,-120.6514974,2086.29,2105.49,1.68,1.51,0.84,1.26,0.73,-2351520.78,-3968060.33,4393410.18,5.49,2.47,-4.59
122872,118472895142214,3,10,1854,66450.84,43.7985874,-120.6514952,2085.94,2105.14,1.68,1.51,0.84,1.26,0.73,-2351520.5,-3968060.21,4393409.94,5.31,2.58,-4.69
122874,118472944173659,3,10,1854,66450.89,43.7985874,-120.6514931,2085.59,2104.79,1.68,1.51,0.84,1.26,0.73,-2351520.22,-3968060.08,4393409.7,5.48,2.55,-4.74
122877,118473000219124,3,10,1854,66450.94,43.7985874,-120.6514909,2085.25,2104.45,1.68,1.51,0.84,1.26,0.73,-2351519.95,-3968059.95,4393409.47,5.27,2.71,-4.58
122879,118473043873348,3,10,1854,66450.99,43.7985874,-120.6514888,2084.91,2104.11,1.68,1.51,0.84,1.26,0.73,-2351519.68,-3968059.83,4393409.24,5.36,2.51,-4.77
122882,118473094226958,3,10,1854,66451.04,43.7985874,-120.6514866,2084.6,2103.8,1.68,1.51,0.84,1.26,0.73,-2351519.41,-3968059.72,4393409.02,5.35,2.62,-4.49
122884,118473143593432,3,10,1854,66451.09,43.7985874,-120.6514846,2084.25,2103.45,1.68,1.51,0.84,1.26,0.73,-2351519.14,-3968059.59,4393408.78,5.2,2.47,-4.95
122887,118473193965270,3,10,1854,66451.14,43.7985873,-120.6514825,2083.92,2103.12,1.68,1.51,0.84,1.26,0.73,-2351518.88,-3968059.48,4393408.54,5.17,2.53,-4.57
122889,118473243258550,3,10,1854,66451.19,43.7985873,-120.6514805,2083.57,2102.77,1.68,1.51,0.84,1.26,0.73,-2351518.61,-3968059.35,4393408.29,5.24,2.55,-4.92
122892,118473293411226,3,10,1854,66451.24,43.7985873,-120.6514785,2083.24,2102.44,1.68,1.51,0.84,1.26,0.73,-2351518.35,-3968059.22,4393408.06,5.19,2.64,-4.57
122894,118473343050569,3,10,1854,66451.29,43.7985873,-120.6514765,2082.9,2102.1,1.68,1.51,0.84,1.26,0.73,-2351518.09,-3968059.1,4393407.83,5.12,2.49,-4.9
122897,118473393112522,3,10,1854,66451.34,43.7985872,-120.6514745,2082.58,2101.78,1.68,1.51,0.84,1.26,0.73,-2351517.84,-3968058.98,4393407.6,5.07,2.55,-4.76
122899,118473442686144,3,10,1854,66451.39,43.7985872,-120.6514726,2082.23,2101.43,1.68,1.51,0.84,1.26,0.73,-2351517.58,-3968058.84,4393407.35,5.09,2.58,-4.97
122902,118473498735311,3,10,1854,66451.44,43.7985871,-120.6514707,2081.9,2101.1,1.68,1.51,0.84,1.26,0.73,-2351517.33,-3968058.72,4393407.13,5.01,2.66,-4.82
122905,118473547775625,3,10,1854,66451.49,43.7985871,-120.6514687,2081.55,2100.75,1.68,1.51,0.84,1.26,0.73,-2351517.06,-3968058.59,4393406.88,5.35,2.63,-5.15
122907,118473598068124,3,10,1854,66451.54,43.7985872,-120.651466,2081.22,2100.42,1.68,1.51,0.84,1.26,0.73,-2351516.75,-3968058.48,4393406.66,6.27,2.73,-4.99
122910,118473647352394,3,10,1854,66451.59,43.7985873,-120.6514639,2080.87,2100.07,1.68,1.51,0.84,1.26,0.73,-2351516.47,-3968058.36,4393406.43,5.19,2.51,-4.8
122912,118473697890315,3,10,1854,66451.64,43.7985872,-120.6514619,2080.53,2099.73,1.68,1.51,0.84,1.26,0.73,-2351516.21,-3968058.23,4393406.18,5.02,2.53,-4.97
122915,118473746936007,3,10,1854,66451.69,43.798587,-120.6514599,2080.19,2099.39,1.68,1.51,0.84,1.26,0.73,-2351515.96,-3968058.12,4393405.93,5.34,2.48,-5.04
122917,118473797396405,3,10,1854,66451.74,43.7985868,-120.651458,2079.84,2099.04,1.68,1.51,0.84,1.26,0.73,-2351515.7,-3968057.99,4393405.68,5.28,2.58,-4.98
122920,118473846694084,3,10,1854,66451.79,43.7985866,-120.6514562,2079.51,2098.71,1.68,1.51,0.84,1.26,0.73,-2351515.46,-3968057.86,4393405.43,4.87,2.48,-4.78
122922,118473897616551,3,10,1854,66451.84,43.7985864,-120.6514546,2079.17,2098.37,1.68,1.51,0.84,1.26,0.73,-2351515.24,-3968057.74,4393405.18,4.68,2.47,-5.05
122925,118473946135850,3,10,1854,66451.89,43.7985861,-120.6514529,2078.84,2098.04,1.68,1.51,0.84,1.26,0.73,-2351515.01,-3968057.62,4393404.92,4.59,2.58,-4.95
122927,118474002509569,3,10,1854,66451.94,43.7985858,-120.6514512,2078.5,2097.7,1.68,1.51,0.84,1.26,0.73,-2351514.78,-3968057.5,4393404.67,4.94,2.53,-5.13
122930,118474046125101,3,10,1854,66451.99,43.7985855,-120.6514495,2078.19,2097.39,1.68,1.51,0.84,1.26,0.73,-2351514.55,-3968057.39,4393404.43,4.67,2.6,-5.01
122932,118474098267696,3,10,1854,66452.04,43.7985853,-120.6514478,2077.84,2097.04,1.68,1.51,0.84,1.26,0.73,-2351514.32,-3968057.26,4393404.17,4.97,2.63,-5.13
122935,118474145817108,3,10,1854,66452.09,43.798585,-120.651446,2077.51,2096.71,1.68,1.51,0.84,1.26,0.73,-2351514.08,-3968057.15,4393403.92,4.65,2.53,-4.97
122937,118474196372140,3,10,1854,66452.14,43.7985847,-120.6514444,2077.18,2096.38,1.68,1.51,0.84,1.26,0.73,-2351513.86,-3968057.03,4393403.66,4.57,2.56,-5.12
122939,118474245369293,3,10,1854,66452.19,43.7985844,-120.6514428,2076.85,2096.05,1.68,1.51,0.84,1.26,0.73,-2351513.64,-3968056.91,4393403.41,4.33,2.54,-4.98
122942,118474295699017,3,10,1854,66452.24,43.798584,-120.6514412,2076.51,2095.71,1.68,1.51,0.84,1.26,0.73,-2351513.42,-3968056.79,4393403.15,4.5,2.5,-5.14
122944,118474345288913,3,10,1854,66452.29,43.7985838,-120.6514395,2076.18,2095.38,1.68,1.51,0.84,1.26,0.73,-2351513.19,-3968056.67,4393402.9,4.29,2.54,-5.11
122947,118474395046776,3,10,1854,66452.34,43.7985836,-120.6514376,2075.85,2095.05,1.68,1.51,0.84,1.26,0.73,-2351512.94,-3968056.56,4393402.65,4.75,2.37,-4.72
122949,118474444937758,3,10,1854,66452.39,43.7985833,-120.6514358,2075.52,2094.72,1.68,1.51,0.84,1.26,0.73,-2351512.71,-3968056.45,4393402.4,4.33,2.35,-5.25
122952,118474495014377,3,10,1854,66452.44,43.7985831,-120.6514339,2075.17,2094.37,1.68,1.51,0.84,1.26,0.73,-2351512.46,-3968056.32,4393402.14,4.94,2.64,-4.73
122954,118474544464171,3,10,1854,66452.49,43.7985828,-120.6514321,2074.82,2094.02,1.68,1.51,0.84,1.26,0.73,-2351512.22,-3968056.19,4393401.89,4.28,2.35,-5.22
122957,118474595083597,3,10,1854,66452.54,43.7985824,-120.6514305,2074.49,2093.69,1.68,1.51,0.84,1.26,0.73,-2351511.99,-3968056.08,4393401.62,4.21,2.36,-5.05
122959,118474644146190,3,10,1854,66452.59,43.7985821,-120.6514289,2074.15,2093.35,1.68,1.51,0.84,1.26,0.73,-2351511.78,-3968055.96,4393401.36,4.12,2.52,-5.12
122962,118474694853686,3,10,1854,66452.64,43.7985817,-120.6514273,2073.82,2093.02,1.68,1.51,0.84,1.26,0.73,-2351511.56,-3968055.84,4393401.1,4.19,2.44,-5.15
122964,118474743884293,3,10,1854,66452.69,43.7985813,-120.6514257,2073.49,2092.69,1.68,1.51,0.84,1.26,0.73,-2351511.34,-3968055.73,4393400.84,4.05,2.33,-5.16
122967,118474794349998,3,10,1854,66452.74,43.7985809,-120.6514242,2073.17,2092.37,1.68,1.51,0.84,1.26,0.73,-2351511.14,-3968055.62,4393400.58,4.07,2.41,-5.04
122969,118474843351900,3,10,1854,66452.79,43.7985806,-120.6514228,2072.84,2092.04,1.68,1.51,0.84,1.26,0.73,-2351510.93,-3968055.5,4393400.33,3.88,2.49,-5.11
122972,118474895046881,3,10,1854,66452.84,43.7985801,-120.6514214,2072.51,2091.71,1.68,1.51,0.84,1.26,0.73,-2351510.73,-3968055.38,4393400.06,4.01,2.37,-5.23
122974,118474943068910,3,10,1854,66452.89,43.7985797,-120.6514199,2072.19,2091.39,1.68,1.51,0.84,1.26,0.73,-2351510.53,-3968055.26,4393399.81,3.95,2.52,-5.11
122977,118474998618432,3,10,1854,66452.94,43.7985793,-120.6514186,2071.85,2091.05,1.68,1.51,0.84,1.26,0.73,-2351510.32,-3968055.13,4393399.54,3.99,2.41,-5.12
122979,118475042668167,3,10,1854,66452.99,43.798579,-120.6514173,2071.52,2090.72,1.68,1.51,0.84,1.26,0.73,-2351510.13,-3968055.01,4393399.29,3.85,2.53,-5.08
122982,118475098721943,3,10,1854,66453.04,43.7985786,-120.651416,2071.19,2090.39,1.68,1.51,0.84,1.26,0.73,-2351509.93,-3968054.89,4393399.03,3.85,2.45,-5.11
122985,118475148016759,3,10,1854,66453.09,43.7985782,-120.6514147,2070.86,2090.06,1.68,1.51,0.84,1.26,0.73,-2351509.74,-3968054.76,4393398.77,3.99,2.57,-5.06
122987,118475198335309,3,10,1854,66453.14,43.7985777,-120.6514135,2070.54,2089.74,1.68,1.51,0.84,1.26,0.73,-2351509.55,-3968054.64,4393398.51,3.76,2.41,-5.27
122990,118475247673287,3,10,1854,66453.19,43.7985772,-120.6514124,2070.22,2089.42,1.68,1.51,0.84,1.26,0.73,-2351509.38,-3968054.52,4393398.25,3.7,2.51,-5.18
122992,118475298156313,3,10,1854,66453.24,43.7985767,-120.6514112,2069.9,2089.1,1.68,1.51,0.84,1.26,0.73,-2351509.2,-3968054.4,4393397.99,3.82,2.47,-5.1
122995,118475347325973,3,10,1854,66453.29,43.7985763,-120.6514099,2069.59,2088.79,1.68,1.51,0.84,1.26,0.73,-2351509.01,-3968054.29,4393397.73,3.67,2.32,-5.03
122997,118475397797545,3,10,1854,66453.34,43.7985758,-120.6514086,2069.27,2088.47,1.68,1.51,0.84,1.26,0.73,-2351508.82,-3968054.18,4393397.48,3.95,2.44,-4.96
123000,118475446610875,3,10,1854,66453.39,43.7985753,-120.6514074,2068.96,2088.16,1.68,1.51,0.84,1.26,0.73,-2351508.64,-3968054.06,4393397.22,3.61,2.29,-5.34
123002,118475497442758,3,10,1854,66453.44,43.7985749,-120.6514062,2068.66,2087.86,1.68,1.51,0.84,1.26,0.73,-2351508.47,-3968053.96,4393396.98,3.76,2.4,-4.78
123005,118475546646571,3,10,1854,66453.49,43.7985745,-120.651405,2068.34,2087.54,1.68,1.51,0.84,1.26,0.73,-2351508.28,-3968053.84,4393396.73,3.75,2.26,-5.13
123007,118475597040759,3,10,1854,66453.54,43.798574,-120.6514038,2068.05,2087.25,1.68,1.51,0.84,1.26,0.73,-2351508.11,-3968053.74,4393396.48,3.6,2.28,-4.84
123010,118475646283892,3,10,1854,66453.59,43.7985734,-120.6514027,2067.75,2086.95,1.68,1.51,0.84,1.26,0.73,-2351507.95,-3968053.63,4393396.23,3.72,2.23,-4.92
123012,118475696260150,3,10,1854,66453.64,43.7985728,-120.6514015,2067.42,2086.62,1.68,1.51,0.84,1.26,0.73,-2351507.77,-3968053.52,4393395.95,3.76,2.18,-5.29
123015,118475745835588,3,10,1854,66453.69,43.7985722,-120.6514003,2067.11,2086.31,1.68,1.51,0.84,1.26,0.73,-2351507.59,-3968053.41,4393395.69,3.74,2.34,-5.09
123017,118475796316938,3,10,1854,66453.74,43.7985718,-120.6513991,2066.82,2086.02,1.68,1.51,0.84,1.26,0.73,-2351507.42,-3968053.32,4393395.46,3.7,2.3,-5.09
123019,118475845576903,3,10,1854,66453.79,43.7985712,-120.651398,2066.52,2085.72,1.68,1.51,0.84,1.26,0.73,-2351507.25,-3968053.21,4393395.21,3.75,2.4,-4.98
123022,118475895914799,3,10,1854,66453.84,43.7985707,-120.6513969,2066.22,2085.42,1.68,1.51,0.84,1.26,0.73,-2351507.09,-3968053.1,4393394.95,3.56,2.14,-4.97
123024,118475944917539,3,10,1854,66453.89,43.7985701,-120.6513959,2065.93,2085.13,1.68,1.51,0.84,1.26,0.73,-2351506.94,-3968053.0,4393394.7,3.81,2.3,-4.97
123027,118476001075727,3,10,1854,66453.94,43.7985695,-120.6513948,2065.63,2084.83,1.68,1.51,0.84,1.26,0.73,-2351506.78,-3968052.9,4393394.45,3.74,2.21,-4.7
123030,118476048621369,3,10,1854,66453.99,43.7985691,-120.6513937,2065.34,2084.54,1.68,1.51,0.84,1.26,0.73,-2351506.61,-3968052.79,4393394.21,3.73,2.12,-4.74
123032,118476095881359,3,10,1854,66454.04,43.7985685,-120.6513925,2065.02,2084.22,1.68,1.51,0.84,1.26,0.73,-2351506.43,-3968052.68,4393393.95,3.88,2.21,-4.83
123034,118476144231991,3,10,1854,66454.09,43.7985681,-120.6513912,2064.72,2083.92,1.68,1.51,0.84,1.26,0.73,-2351506.25,-3968052.58,4393393.71,3.74,2.09,-4.74
123037,118476195117721,3,10,1854,66454.14,43.7985676,-120.65139,2064.42,2083.62,1.68,1.51,0.84,1.26,0.73,-2351506.07,-3968052.47,4393393.46,3.86,2.12,-4.82
123039,118476243864702,3,10,1854,66454.19,43.7985671,-120.6513888,2064.13,2083.33,1.68,1.51,0.84,1.26,0.73,-2351505.9,-3968052.37,4393393.22,3.72,1.98,-4.6
123042,118476294861760,3,10,1854,66454.24,43.7985667,-120.6513875,2063.81,2083.01,1.68,1.51,0.84,1.26,0.73,-2351505.71,-3968052.26,4393392.96,4.19,2.31,-4.96
123044,118476343549096,3,10,1854,66454.29,43.7985663,-120.6513861,2063.49,2082.69,1.68,1.51,0.84,1.26,0.73,-2351505.51,-3968052.15,4393392.71,4.13,2.07,-4.77
123047,118476394298637,3,10,1854,66454.34,43.7985658,-120.6513847,2063.18,2082.38,1.68,1.51,0.84,1.26,0.73,-2351505.31,-3968052.03,4393392.46,3.8,1.95,-4.62
123049,118476443523961,3,10,1854,66454.39,43.7985654,-120.6513832,2062.88,2082.08,1.68,1.51,0.84,1.26,0.73,-2351505.12,-3968051.94,4393392.22,3.9,1.9,-4.75
123052,118476494079691,3,10,1854,66454.44,43.7985651,-120.6513816,2062.58,2081.78,1.68,1.51,0.84,1.26,0.73,-2351504.91,-3968051.84,4393391.99,3.96,1.9,-4.6
123054,118476543094723,3,10,1854,66454.49,43.7985647,-120.65138,2062.29,2081.49,1.68,1.51,0.84,1.26,0.73,-2351504.71,-3968051.75,4393391.76,3.92,1.91,-4.73
123057,118476593534447,3,10,1854,66454.54,43.7985643,-120.6513785,2061.98,2081.18,1.68,1.51,0.84,1.26,0.73,-2351504.51,-3968051.65,4393391.51,4.06,1.81,-4.81
123059,118476642689651,3,10,1854,66454.59,43.7985639,-120.6513769,2061.7,2080.9,1.68,1.51,0.84,1.26,0.73,-2351504.31,-3968051.57,4393391.28,3.93,1.88,-4.69
123062,118476698735046,3,10,1854,66454.64,43.7985634,-120.6513753,2061.39,2080.59,1.68,1.51,0.84,1.26,0.73,-2351504.1,-3968051.47,4393391.03,4.15,1.85,-4.97
123065,118476747794078,3,10,1854,66454.69,43.7985629,-120.6513737,2061.09,2080.29,1.68,1.51,0.84,1.26,0.73,-2351503.9,-3968051.38,4393390.78,4.07,1.82,-4.76
123067,118476798241694,3,10,1854,66454.74,43.7985625,-120.651372,2060.81,2080.01,1.68,1.51,0.84,1.26,0.73,-2351503.7,-3968051.31,4393390.55,4.16,1.89,-4.96
123070,118476847624719,3,10,1854,66454.79,43.7985619,-120.6513704,2060.51,2079.71,1.68,1.51,0.84,1.26,0.73,-2351503.5,-3968051.22,4393390.3,4.17,1.86,-4.85
123072,118476898194279,3,10,1854,66454.84,43.7985614,-120.6513688,2060.22,2079.42,1.68,1.51,0.84,1.26,0.73,-2351503.3,-3968051.14,4393390.06,4.21,1.9,-4.9
123075,118476946991685,3,10,1854,66454.89,43.7985609,-120.6513672,2059.91,2079.11,1.68,1.51,0.84,1.26,0.73,-2351503.09,-3968051.05,4393389.8,4.23,1.91,-5.07
123077,118477003031982,3,10,1854,66454.94,43.7985603,-120.6513655,2059.62,2078.82,1.68,1.51,0.84,1.26,0.73,-2351502.9,-3968050.98,4393389.56,4.12,1.88,-4.86
123080,118477046570409,3,10,1854,66454.99,43.7985597,-120.651364,2059.32,2078.52,1.68,1.51,0.84,1.26,0.73,-2351502.7,-3968050.9,4393389.3,4.23,1.91,-5.19
123082,118477097630953,3,10,1854,66455.04,43.7985591,-120.6513623,2059.04,2078.24,1.68,1.51,0.84,1.26,0.73,-2351502.5,-3968050.83,4393389.06,4.21,1.81,-4.76
123085,118477146202004,3,10,1854,66455.09,43.7985585,-120.6513607,2058.74,2077.94,1.68,1.51,0.84,1.26,0.73,-2351502.31,-3968050.75,4393388.8,4.17,1.79,-4.99
123087,118477202220370,3,10,1854,66455.14,43.7985578,-120.651359,2058.46,2077.66,1.68,1.51,0.84,1.26,0.73,-2351502.12,-3968050.69,4393388.55,4.16,1.74,-4.98
123090,118477245779052,3,10,1854,66455.19,43.7985572,-120.6513573,2058.18,2077.38,1.68,1.51,0.84,1.26,0.73,-2351501.92,-3968050.63,4393388.3,4.31,1.74,-4.94
123092,118477296355455,3,10,1854,66455.24,43.7985565,-120.6513558,2057.89,2077.09,1.68,1.51,0.84,1.26,0.73,-2351501.73,-3968050.55,4393388.05,4.08,1.77,-4.91
123094,118477345639725,3,10,1854,66455.29,43.7985559,-120.6513543,2057.6,2076.8,1.68,1.51,0.84,1.26,0.73,-2351501.55,-3968050.48,4393387.8,4.17,1.74,-5.01
123097,118477395903589,3,10,1854,66455.34,43.7985553,-120.6513527,2057.33,2076.53,1.68,1.51,0.84,1.26,0.73,-2351501.36,-3968050.42,4393387.57,4.2,1.65,-4.88
123099,118477445240170,3,10,1854,66455.39,43.7985547,-120.6513512,2057.04,2076.24,1.68,1.51,0.84,1.26,0.73,-2351501.17,-3968050.34,4393387.32,3.93,1.56,-4.95
123102,118477495532250,3,10,1854,66455.44,43.7985541,-120.6513497,2056.77,2075.97,1.68,1.51,0.84,1.26,0.73,-2351500.99,-3968050.27,4393387.08,4.0,1.64,-4.86
123104,118477545051676,3,10,1854,66455.49,43.7985536,-120.6513482,2056.49,2075.69,1.68,1.51,0.84,1.26,0.73,-2351500.81,-3968050.19,4393386.84,4.13,1.57,-5.05
123107,118477595027165,3,10,1854,66455.54,43.798553,-120.6513466,2056.21,2075.41,1.68,1.51,0.84,1.26,0.73,-2351500.62,-3968050.12,4393386.61,4.0,1.62,-4.87
123109,118477644638432,3,10,1854,66455.59,43.7985524,-120.6513452,2055.92,2075.11,1.68,1.51,0.84,1.26,0.73,-2351500.43,-3968050.03,4393386.36,4.0,1.73,-4.86
123112,118477694950067,3,10,1854,66455.64,43.7985515,-120.6513437,2055.53,2074.73,1.68,1.51,0.84,1.26,0.73,-2351500.23,-3968049.91,4393386.01,4.12,1.48,-5.79
123114,118477744241671,3,10,1854,66455.69,43.7985508,-120.6513423,2055.23,2074.43,1.68,1.51,0.84,1.26,0.73,-2351500.04,-3968049.84,4393385.75,4.09,1.96,-5.48
123117,118477794595630,3,10,1854,66455.74,43.7985503,-120.6513408,2054.94,2074.14,1.68,1.51,0.84,1.26,0.73,-2351499.86,-3968049.75,4393385.51,3.96,1.81,-5.34
123119,118477843820325,3,10,1854,66455.79,43.7985499,-120.6513395,2054.68,2073.88,1.68,1.51,0.84,1.26,0.73,-2351499.68,-3968049.67,4393385.3,3.98,1.95,-4.99
123122,118477894250411,3,10,1854,66455.84,43.7985494,-120.6513381,2054.38,2073.58,1.68,1.51,0.84,1.26,0.73,-2351499.5,-3968049.57,4393385.05,3.85,1.78,-5.2
123124,118477943492427,3,10,1854,66455.89,43.798549,-120.6513367,2054.12,2073.32,1.68,1.51,0.84,1.26,0.73,-2351499.32,-3968049.49,4393384.84,3.79,1.87,-4.87
123127,118477999516870,3,10,1854,66455.94,43.7985485,-120.6513353,2053.82,2073.02,1.68,1.51,0.84,1.26,0.73,-2351499.13,-3968049.4,4393384.59,3.83,1.79,-5.14
123129,118478043327469,3,10,1854,66455.99,43.798548,-120.6513339,2053.53,2072.73,1.68,1.51,0.84,1.26,0.73,-2351498.94,-3968049.31,4393384.35,3.71,1.87,-5.18
123132,118478093924825,3,10,1854,66456.04,43.7985476,-120.6513324,2053.24,2072.44,1.68,1.51,0.84,1.26,0.73,-2351498.75,-3968049.21,4393384.12,3.89,2.05,-5.01
123134,118478143118371,3,10,1854,66456.09,43.7985472,-120.651331,2052.95,2072.15,1.68,1.51,0.84,1.26,0.73,-2351498.56,-3968049.12,4393383.89,3.7,1.94,-5.15
123137,118478193723061,3,10,1854,66456.14,43.7985469,-120.6513295,2052.68,2071.88,1.68,1.51,0.84,1.26,0.73,-2351498.38,-3968049.04,4393383.67,3.67,2.02,-5.02
123139,118478242701286,3,10,1854,66456.19,43.7985464,-120.6513281,2052.37,2071.57,1.68,1.51,0.84,1.26,0.73,-2351498.19,-3968048.94,4393383.42,3.73,2.03,-5.24
123142,118478298761697,3,10,1854,66456.24,43.7985459,-120.6513267,2052.08,2071.28,1.68,1.51,0.84,1.26,0.73,-2351498.0,-3968048.84,4393383.17,3.61,2.04,-5.14
123145,118478355584007,3,10,1854,66456.29,43.7985454,-120.6513254,2051.78,2070.98,1.68,1.51,0.84,1.26,0.73,-2351497.81,-3968048.74,4393382.93,3.64,2.11,-5.05
123147,118478398584377,3,10,1854,66456.34,43.7985449,-120.6513241,2051.48,2070.68,1.68,1.51,0.84,1.26,0.73,-2351497.63,-3968048.64,4393382.69,3.52,2.02,-5.2
123150,118478447456793,3,10,1854,66456.39,43.7985444,-120.6513228,2051.18,2070.38,1.68,1.51,0.84,1.26,0.73,-2351497.46,-3968048.54,4393382.44,3.5,2.07,-4.96
123152,118478498129508,3,10,1854,66456.44,43.7985439,-120.6513216,2050.87,2070.07,1.68,1.51,0.84,1.26,0.73,-2351497.28,-3968048.43,4393382.18,3.42,2.1,-5.18
123155,118478547059124,3,10,1854,66456.49,43.7985434,-120.6513205,2050.56,2069.76,1.68,1.51,0.84,1.26,0.73,-2351497.11,-3968048.33,4393381.93,3.44,2.17,-5.1
123157,118478597828569,3,10,1854,66456.54,43.7985429,-120.6513193,2050.25,2069.45,1.68,1.51,0.84,1.26,0.73,-2351496.93,-3968048.21,4393381.67,3.39,2.08,-5.11
